34998258.845955 0.6935165494 0.7214656379 0.7311269199 -0.3419276337 -0.3515889157 -0.3795380042
35319343.789495 0.7648256574 0.7898840164 0.7947651041 -0.3799722848 -0.3848533725 -0.4099117315
35640428.733036 0.8372902753 0.8603680115 0.8601346348 -0.4187618259 -0.4185284493 -0.4416061855
35961513.676577 0.9100300048 0.9317443384 0.9261590939 -0.4578076247 -0.4522223802 -0.4739367138
36282598.620118 0.9820968088 1.0029014277 0.9916570172 -0.4966706096 -0.4854261992 -0.5062308180
36603683.563659 1.0524572927 1.0727990779 1.0554062607 -0.5349250549 -0.5175322378 -0.5378740229
36924768.507200 1.1199963374 1.1404620720 1.1162099968 -0.5721242063 -0.5478721311 -0.5683378656
37245853.450741 1.1835427940 1.2049646585 1.1729549248 -0.6077762639 -0.5757665301 -0.5971883946
37566938.394282 1.2419137143 1.2654139551 1.2246549567 -0.6413363564 -0.6005773579 -0.6240775987
37888023.337822 1.2939703829 1.3209396555 1.2704772249 -0.6722164067 -0.6217539761 -0.6487232487
38209108.281363 1.3386777573 1.3706952428 1.3097509299 -0.6998110351 -0.6388667222 -0.6708842077
38530193.224904 1.3751589687 1.4138728324 1.3419625505 -0.7235346253 -0.6516243434 -0.6903382071
38851278.168445 1.4027380805 1.4497305172 1.3667427609 -0.7428629184 -0.6598751621 -0.7068675988
39172363.111986 1.4209668545 1.4776283611 1.3838508331 -0.7573721913 -0.6635946632 -0.7202561698
39493448.055527 1.4296342099 1.4970674639 1.3931614663 -0.7667701037 -0.6628641061 -0.7302973602
39814532.999068 1.4287597584 1.5077260464 1.3946572554 -0.7709142747 -0.6578454837 -0.7368117717
40135617.942609 1.4185747873 1.5094871908 1.3884278923 -0.7698170429 -0.6487577444 -0.7396701479
40456702.886149 1.3994950945 1.5024544362 1.3746752135 -0.7636371586 -0.6358579359 -0.7388172776
40777787.829690 1.3720901586 1.4869534226 1.3537217497 -0.7526609157 -0.6194292429 -0.7342925069
41098872.773231 1.3370524520 1.4635197594 1.3260197249 -0.7372762433 -0.5997762087 -0.7262435162
41419957.716772 1.2951696105 1.4328749044 1.2921574772 -0.7179435188 -0.5772260916 -0.7149313856
41741042.660313 1.2473009851 1.3958928751 1.2528608750 -0.6951664926 -0.5521344925 -0.7007263825
42062127.603854 1.1943591041 1.3535610609 1.2089881998 -0.6694659826 -0.5248931215 -0.6840950783
